chA,chB,pA,pB,d,score
DC,DC,0.8,0.30000000000000004,trace_distance,0.43127164080205405
DC,DC,0.8,0.30000000000000004,fidelity,0.5698854673215004
DC,DC,0.8,0.30000000000000004,affinity,0.7544323871565062
DC,DC,0.8,0.30000000000000004,wooters_distance,0.7152124945519029
DC,DC,0.8,0.4,trace_distance,0.4412722944947269
DC,DC,0.8,0.4,fidelity,0.5598366727236276
DC,DC,0.8,0.4,affinity,0.7477434323913112
DC,DC,0.8,0.4,wooters_distance,0.725356906621355
DC,DC,0.8,0.5,trace_distance,0.45138041567337184
DC,DC,0.8,0.5,fidelity,0.549743154178838
DC,DC,0.8,0.5,affinity,0.7409500692188474
DC,DC,0.8,0.5,wooters_distance,0.7355204550498613
DC,DC,0.8,0.6000000000000001,trace_distance,0.4607007169430353
DC,DC,0.8,0.6000000000000001,fidelity,0.540404082458532
DC,DC,0.8,0.6000000000000001,affinity,0.7346135924963857
DC,DC,0.8,0.6000000000000001,wooters_distance,0.7449082449076088
DC,DC,0.8,0.7000000000000001,trace_distance,0.4706248798618628
DC,DC,0.8,0.7000000000000001,fidelity,0.5304844080529888
DC,DC,0.8,0.7000000000000001,affinity,0.7278249141207501
DC,DC,0.8,0.7000000000000001,wooters_distance,0.7548650164350473
DC,DC,0.8,0.8,trace_distance,0.48089731093466254
DC,DC,0.8,0.8,fidelity,0.5201502457507178
DC,DC,0.8,0.8,affinity,0.7206991647763732
DC,DC,0.8,0.8,wooters_distance,0.7652221273190754
DC,DC,0.8,0.9,trace_distance,0.49202449988834246
DC,DC,0.8,0.9,fidelity,0.5089865268637324
DC,DC,0.8,0.9,affinity,0.7129172238945126
DC,DC,0.8,0.9,wooters_distance,0.7764028869537372
DC,DC,0.8,1.0,trace_distance,0.5009518037240345
DC,DC,0.8,1.0,fidelity,0.5000792834612122
DC,DC,0.8,1.0,affinity,0.7066184408842613
DC,DC,0.8,1.0,wooters_distance,0.7853191588128884
DC,DC,0.9,0.0,trace_distance,0.4517422298637185
DC,DC,0.9,0.0,fidelity,0.54934412568573
DC,DC,0.9,0.0,affinity,0.7406954734266187
DC,DC,0.9,0.0,wooters_distance,0.7359246509367655
DC,DC,0.9,0.1,trace_distance,0.4552913068708026
DC,DC,0.9,0.1,fidelity,0.5458108482017073
DC,DC,0.9,0.1,affinity,0.7382902924596093
DC,DC,0.9,0.1,wooters_distance,0.7394756528391978
DC,DC,0.9,0.2,trace_distance,0.46077315305178995
DC,DC,0.9,0.2,fidelity,0.5403014984998926
DC,DC,0.9,0.2,affinity,0.7345565566104697
DC,DC,0.9,0.2,wooters_distance,0.7450118625014296
DC,DC,0.9,0.30000000000000004,trace_distance,0.46694779786866053
DC,DC,0.9,0.30000000000000004,fidelity,0.5341295769875176
DC,DC,0.9,0.30000000000000004,affinity,0.7303379747963704
DC,DC,0.9,0.30000000000000004,wooters_distance,0.7512083544260206
DC,DC,0.9,0.4,trace_distance,0.4710510221892568
DC,DC,0.9,0.4,fidelity,0.5300111217111911
DC,DC,0.9,0.4,affinity,0.7275127076588997
DC,DC,0.9,0.4,wooters_distance,0.7553395507547561
DC,DC,0.9,0.5,trace_distance,0.4763600362471621
DC,DC,0.9,0.5,fidelity,0.5246894619391183
DC,DC,0.9,0.5,affinity,0.7238406427143197
DC,DC,0.9,0.5,wooters_distance,0.7606728465590388
DC,DC,0.9,0.6000000000000001,trace_distance,0.48103835144920737
DC,DC,0.9,0.6000000000000001,fidelity,0.5200139458110081
DC,DC,0.9,0.6000000000000001,affinity,0.7205951894349195
DC,DC,0.9,0.6000000000000001,wooters_distance,0.765357869860953
DC,DC,0.9,0.7000000000000001,trace_distance,0.4858091335457298
DC,DC,0.9,0.7000000000000001,fidelity,0.5152098959177244
DC,DC,0.9,0.7000000000000001,affinity,0.7172649875684594
DC,DC,0.9,0.7000000000000001,wooters_distance,0.7701708409992565
DC,DC,0.9,0.8,trace_distance,0.4911507870900864
DC,DC,0.9,0.8,fidelity,0.5098998893159485
DC,DC,0.9,0.8,affinity,0.7135380982970375
DC,DC,0.9,0.8,wooters_distance,0.7754877555666333
DC,DC,0.9,0.9,trace_distance,0.4964135352043879
DC,DC,0.9,0.9,fidelity,0.5046352359187387
DC,DC,0.9,0.9,affinity,0.709828823896698
DC,DC,0.9,0.9,wooters_distance,0.780758767987261
DC,DC,0.9,1.0,trace_distance,0.5014938672731768
DC,DC,0.9,1.0,fidelity,0.4995229329015308
DC,DC,0.9,1.0,affinity,0.7062340753907077
DC,DC,0.9,1.0,wooters_distance,0.7858755677035271
DC,DC,1.0,0.0,trace_distance,0.5010185045396947
DC,DC,1.0,0.0,fidelity,0.4999834823229981
DC,DC,1.0,0.0,affinity,0.7065544313636416
DC,DC,1.0,0.0,wooters_distance,0.7854141152681664
DC,DC,1.0,0.1,trace_distance,0.5004065514668936
DC,DC,1.0,0.1,fidelity,0.500613175081424
DC,DC,1.0,0.1,affinity,0.7070024913173708
DC,DC,1.0,0.1,wooters_distance,0.7847843060965002
DC,DC,1.0,0.2,trace_distance,0.501195409951934
DC,DC,1.0,0.2,fidelity,0.499809911761522
DC,DC,1.0,0.2,affinity,0.706442073615704
DC,DC,1.0,0.2,wooters_distance,0.7855879711721349
DC,DC,1.0,0.30000000000000004,trace_distance,0.5004155086007448
DC,DC,1.0,0.30000000000000004,fidelity,0.5006181879823446
DC,DC,1.0,0.30000000000000004,affinity,0.7070022437296553
DC,DC,1.0,0.30000000000000004,wooters_distance,0.7847788344488156
DC,DC,1.0,0.4,trace_distance,0.5005777621981691
DC,DC,1.0,0.4,fidelity,0.5004032033190379
DC,DC,1.0,0.4,affinity,0.7068680021610085
DC,DC,1.0,0.4,wooters_distance,0.7849938134378894
DC,DC,1.0,0.5,trace_distance,0.5006208177474012
DC,DC,1.0,0.5,fidelity,0.500390323269062
DC,DC,1.0,0.5,affinity,0.706837260459521
DC,DC,1.0,0.5,wooters_distance,0.785007431844431
DC,DC,1.0,0.6000000000000001,trace_distance,0.49963358165363597
DC,DC,1.0,0.6000000000000001,fidelity,0.5013819937781463
DC,DC,1.0,0.6000000000000001,affinity,0.7075494122293097
DC,DC,1.0,0.6000000000000001,wooters_distance,0.7840146797066385
DC,DC,1.0,0.7000000000000001,trace_distance,0.5004202319458848
DC,DC,1.0,0.7000000000000001,fidelity,0.5005907302098099
DC,DC,1.0,0.7000000000000001,affinity,0.7069792882868372
DC,DC,1.0,0.7000000000000001,wooters_distance,0.784806962567313
DC,DC,1.0,0.8,trace_distance,0.5005845142520546
DC,DC,1.0,0.8,fidelity,0.5004098901156263
DC,DC,1.0,0.8,affinity,0.7068666468823952
DC,DC,1.0,0.8,wooters_distance,0.7849882109164849
DC,DC,1.0,0.9,trace_distance,0.5006822916001676
DC,DC,1.0,0.9,fidelity,0.5003184044117508
DC,DC,1.0,0.9,affinity,0.7068098357088435
DC,DC,1.0,0.9,wooters_distance,0.785079575496974
DC,DC,1.0,1.0,trace_distance,0.5012639157828814
DC,DC,1.0,1.0,fidelity,0.49973929017392116
DC,DC,1.0,1.0,affinity,0.7063931178688947
DC,DC,1.0,1.0,wooters_distance,0.785658897457206
DC,PDC,0.0,0.0,trace_distance,0.029130219577173676
DC,PDC,0.0,0.0,fidelity,0.8094740141291331
DC,PDC,0.0,0.0,affinity,1.002522075911246
DC,PDC,0.0,0.0,wooters_distance,0.048234283348527175
DC,PDC,0.0,0.1,trace_distance,0.028865159626659427
DC,PDC,0.0,0.1,fidelity,0.805163135731914
DC,PDC,0.0,0.1,affinity,1.001248097710599
DC,PDC,0.0,0.1,wooters_distance,0.05317948109213307
DC,PDC,0.0,0.2,trace_distance,0.030003753291697202
DC,PDC,0.0,0.2,fidelity,0.8100545152624942
DC,PDC,0.0,0.2,affinity,0.9982965907889259
DC,PDC,0.0,0.2,wooters_distance,0.07204598002836696
DC,PDC,0.0,0.30000000000000004,trace_distance,0.03433517497187216
DC,PDC,0.0,0.30000000000000004,fidelity,0.8967031504531007
DC,PDC,0.0,0.30000000000000004,affinity,0.992929131843288
DC,PDC,0.0,0.30000000000000004,wooters_distance,0.10973027128254256
DC,PDC,0.0,0.4,trace_distance,0.044335616180493115
DC,PDC,0.0,0.4,fidelity,0.917608253030734
DC,PDC,0.0,0.4,affinity,0.985854642504551
DC,PDC,0.0,0.4,wooters_distance,0.15423112053557889
DC,PDC,0.0,0.5,trace_distance,0.06054315752582063
DC,PDC,0.0,0.5,fidelity,0.9353995315762837
DC,PDC,0.0,0.5,affinity,0.9768924880774962
DC,PDC,0.0,0.5,wooters_distance,0.20031559591886566
DC,PDC,0.0,0.6000000000000001,trace_distance,0.08460729767852097
DC,PDC,0.0,0.6000000000000001,fidelity,0.9168319154114817
DC,PDC,0.0,0.6000000000000001,affinity,0.9646699473517885
DC,PDC,0.0,0.6000000000000001,wooters_distance,0.2514251535199627
DC,PDC,0.0,0.7000000000000001,trace_distance,0.11671788877755852
DC,PDC,0.0,0.7000000000000001,fidelity,0.9008357259427555
DC,PDC,0.0,0.7000000000000001,affinity,0.9494376903168025
DC,PDC,0.0,0.7000000000000001,wooters_distance,0.3013364502937998
DC,PDC,0.0,0.8,trace_distance,0.16013791728401203
DC,PDC,0.0,0.8,fidelity,0.8656816251185198
DC,PDC,0.0,0.8,affinity,0.9282410432956305
DC,PDC,0.0,0.8,wooters_distance,0.3593930669317773
DC,PDC,0.0,0.9,trace_distance,0.22781832237717373
DC,PDC,0.0,0.9,fidelity,0.8046963719905864
DC,PDC,0.0,0.9,affinity,0.8929127081970091
DC,PDC,0.0,0.9,wooters_distance,0.44122045409580324
DC,PDC,0.0,1.0,trace_distance,0.38701033345798846
DC,PDC,0.0,1.0,fidelity,0.6727156934847038
DC,PDC,0.0,1.0,affinity,0.8039113190978702
DC,PDC,0.0,1.0,wooters_distance,0.5874878042152328
DC,PDC,0.1,0.0,trace_distance,0.05742232302163143
DC,PDC,0.1,0.0,fidelity,0.9475198898828024
DC,PDC,0.1,0.0,affinity,0.9745361010036612
DC,PDC,0.1,0.0,wooters_distance,0.22155798062849327
DC,PDC,0.1,0.1,trace_distance,0.05966295817008
DC,PDC,0.1,0.1,fidelity,0.9481045923334717
DC,PDC,0.1,0.1,affinity,0.9733646542021068
DC,PDC,0.1,0.1,wooters_distance,0.22678094302019255
DC,PDC,0.1,0.2,trace_distance,0.0633621691752622
DC,PDC,0.1,0.2,fidelity,0.9440375650199948
DC,PDC,0.1,0.2,affinity,0.9712702755238021
DC,PDC,0.1,0.2,wooters_distance,0.23592974232782216
DC,PDC,0.1,0.30000000000000004,trace_distance,0.07050130775398687
DC,PDC,0.1,0.30000000000000004,fidelity,0.936435411196194
DC,PDC,0.1,0.30000000000000004,affinity,0.9673293679894014
DC,PDC,0.1,0.30000000000000004,wooters_distance,0.25233292931067913
DC,PDC,0.1,0.4,trace_distance,0.08199028961561007
DC,PDC,0.1,0.4,fidelity,0.924845107824664
DC,PDC,0.1,0.4,affinity,0.961269389115006
DC,PDC,0.1,0.4,wooters_distance,0.275189050362089
DC,PDC,0.1,0.5,trace_distance,0.09818438267612556
DC,PDC,0.1,0.5,fidelity,0.9089948503188784
DC,PDC,0.1,0.5,affinity,0.9528816703329719
DC,PDC,0.1,0.5,wooters_distance,0.3033974896661723
DC,PDC,0.1,0.6000000000000001,trace_distance,0.12001812259782761
DC,PDC,0.1,0.6000000000000001,fidelity,0.8891614872704765
DC,PDC,0.1,0.6000000000000001,affinity,0.9421452109845416
DC,PDC,0.1,0.6000000000000001,wooters_distance,0.33566623032743154
DC,PDC,0.1,0.7000000000000001,trace_distance,0.14767964427460092
DC,PDC,0.1,0.7000000000000001,fidelity,0.8641402033530395
DC,PDC,0.1,0.7000000000000001,affinity,0.9283141446466532
DC,PDC,0.1,0.7000000000000001,wooters_distance,0.3724473510275036
DC,PDC,0.1,0.8,trace_distance,0.18951717681002123
DC,PDC,0.1,0.8,fidelity,0.8271123744060526
DC,PDC,0.1,0.8,affinity,0.9072463566919466
DC,PDC,0.1,0.8,wooters_distance,0.4233259180636967
DC,PDC,0.1,0.9,trace_distance,0.2377638402986921
DC,PDC,0.1,0.9,fidelity,0.7881565480438303
DC,PDC,0.1,0.9,affinity,0.8834550538432726
DC,PDC,0.1,0.9,wooters_distance,0.46974215797147634
DC,PDC,0.1,1.0,trace_distance,0.4056205037616981
DC,PDC,0.1,1.0,fidelity,0.6383485182951382
DC,PDC,0.1,1.0,affinity,0.7855805810924865
DC,PDC,0.1,1.0,wooters_distance,0.6369541080345954
DC,PDC,0.2,0.0,trace_distance,0.1041654151394395
DC,PDC,0.2,0.0,fidelity,0.900252469434548
DC,PDC,0.2,0.0,affinity,0.9484748289977935
DC,PDC,0.2,0.0,wooters_distance,0.3201949402434109
DC,PDC,0.2,0.1,trace_distance,0.10562149014656441
DC,PDC,0.2,0.1,fidelity,0.898700234759305
DC,PDC,0.2,0.1,affinity,0.9476585536569736
DC,PDC,0.2,0.1,wooters_distance,0.3227680716396935
DC,PDC,0.2,0.2,trace_distance,0.10979595215930424
DC,PDC,0.2,0.2,fidelity,0.8944009527378802
DC,PDC,0.2,0.2,affinity,0.9453864063073247
DC,PDC,0.2,0.2,wooters_distance,0.32994252157382975
DC,PDC,0.2,0.30000000000000004,trace_distance,0.11622275802335603
DC,PDC,0.2,0.30000000000000004,fidelity,0.8881155764350053
DC,PDC,0.2,0.30000000000000004,affinity,0.9420243487547608
DC,PDC,0.2,0.30000000000000004,wooters_distance,0.339956345363946
DC,PDC,0.2,0.4,trace_distance,0.12713053791566784
DC,PDC,0.2,0.4,fidelity,0.8771506506064712
DC,PDC,0.2,0.4,affinity,0.93615391870695
DC,PDC,0.2,0.4,wooters_distance,0.35690395753208193
DC,PDC,0.2,0.5,trace_distance,0.1401500721679601
DC,PDC,0.2,0.5,fidelity,0.8648246096972921
DC,PDC,0.2,0.5,affinity,0.9294345227219636
DC,PDC,0.2,0.5,wooters_distance,0.3750264721373479
DC,PDC,0.2,0.6000000000000001,trace_distance,0.16075893441499683
DC,PDC,0.2,0.6000000000000001,fidelity,0.8448865557513147
DC,PDC,0.2,0.6000000000000001,affinity,0.9184773696645109
DC,PDC,0.2,0.6000000000000001,wooters_distance,0.40296654929685577
DC,PDC,0.2,0.7000000000000001,trace_distance,0.18260862472955042
DC,PDC,0.2,0.7000000000000001,fidelity,0.8251558056080197
DC,PDC,0.2,0.7000000000000001,affinity,0.9072924100625299
DC,PDC,0.2,0.7000000000000001,wooters_distance,0.42887296935566044
DC,PDC,0.2,0.8,trace_distance,0.2161077138032695
DC,PDC,0.2,0.8,fidelity,0.7951368076418354
DC,PDC,0.2,0.8,affinity,0.8898344902734023
DC,PDC,0.2,0.8,wooters_distance,0.46606966404165934
DC,PDC,0.2,0.9,trace_distance,0.2661482318813956
DC,PDC,0.2,0.9,fidelity,0.7508848659715345
DC,PDC,0.2,0.9,affinity,0.8630990728554871
DC,PDC,0.2,0.9,wooters_distance,0.5180489364411778
DC,PDC,0.2,1.0,trace_distance,0.3974415693933452
DC,PDC,0.2,1.0,fidelity,0.6351732674922057
DC,PDC,0.2,1.0,affinity,0.7860342575691387
DC,PDC,0.2,1.0,wooters_distance,0.6413949479255503
DC,PDC,0.30000000000000004,0.0,trace_distance,0.15343335631980554
DC,PDC,0.30000000000000004,0.0,fidelity,0.8495610205172067
DC,PDC,0.30000000000000004,0.0,affinity,0.9213741839507207
DC,PDC,0.30000000000000004,0.0,wooters_distance,0.39763585666235624
DC,PDC,0.30000000000000004,0.1,trace_distance,0.1540454000430767
DC,PDC,0.30000000000000004,0.1,fidelity,0.8489270737831645
DC,PDC,0.30000000000000004,0.1,affinity,0.9210282156486089
DC,PDC,0.30000000000000004,0.1,wooters_distance,0.3985115502816721
DC,PDC,0.30000000000000004,0.2,trace_distance,0.15835169900890686
DC,PDC,0.30000000000000004,0.2,fidelity,0.8446104202902676
DC,PDC,0.30000000000000004,0.2,affinity,0.9186692402981878
DC,PDC,0.30000000000000004,0.2,wooters_distance,0.4044569238129866
DC,PDC,0.30000000000000004,0.30000000000000004,trace_distance,0.16438100324307678
DC,PDC,0.30000000000000004,0.30000000000000004,fidelity,0.8384563512907436
DC,PDC,0.30000000000000004,0.30000000000000004,affinity,0.9153165551286758
DC,PDC,0.30000000000000004,0.30000000000000004,wooters_distance,0.41292452009736175
DC,PDC,0.30000000000000004,0.4,trace_distance,0.17313272382645906
DC,PDC,0.30000000000000004,0.4,fidelity,0.8298949528109794
DC,PDC,0.30000000000000004,0.4,affinity,0.9105858862622661
DC,PDC,0.30000000000000004,0.4,wooters_distance,0.4244110216633928
DC,PDC,0.30000000000000004,0.5,trace_distance,0.18471185646884553
DC,PDC,0.30000000000000004,0.5,fidelity,0.8186357657493791
DC,PDC,0.30000000000000004,0.5,affinity,0.9043073394815996
DC,PDC,0.30000000000000004,0.5,wooters_distance,0.4391148941404454
DC,PDC,0.30000000000000004,0.6000000000000001,trace_distance,0.20193559979603065
DC,PDC,0.30000000000000004,0.6000000000000001,fidelity,0.8020548847785097
DC,PDC,0.30000000000000004,0.6000000000000001,affinity,0.8949417930638128
DC,PDC,0.30000000000000004,0.6000000000000001,wooters_distance,0.4600509497754562
DC,PDC,0.30000000000000004,0.7000000000000001,trace_distance,0.22253328774436884
DC,PDC,0.30000000000000004,0.7000000000000001,fidelity,0.7827542751968881
DC,PDC,0.30000000000000004,0.7000000000000001,affinity,0.8837957760796226
DC,PDC,0.30000000000000004,0.7000000000000001,wooters_distance,0.48346887245519804
DC,PDC,0.30000000000000004,0.8,trace_distance,0.24769389636660305
DC,PDC,0.30000000000000004,0.8,fidelity,0.7601252202002601
DC,PDC,0.30000000000000004,0.8,affinity,0.8702835661464015
DC,PDC,0.30000000000000004,0.8,wooters_distance,0.5097324761496371
DC,PDC,0.30000000000000004,0.9,trace_distance,0.2929898404200144
DC,PDC,0.30000000000000004,0.9,fidelity,0.718707653932937
DC,PDC,0.30000000000000004,0.9,affinity,0.8450082843435701
DC,PDC,0.30000000000000004,0.9,wooters_distance,0.5563436273416231
DC,PDC,0.30000000000000004,1.0,trace_distance,0.40645813974450884
DC,PDC,0.30000000000000004,1.0,fidelity,0.6194397701209582
DC,PDC,0.30000000000000004,1.0,affinity,0.7782963898026337
DC,PDC,0.30000000000000004,1.0,wooters_distance,0.6610653355577795
DC,PDC,0.4,0.0,trace_distance,0.20298911703230166
DC,PDC,0.4,0.0,fidelity,0.799343656178755
DC,PDC,0.4,0.0,affinity,0.8937026144893581
DC,PDC,0.4,0.0,wooters_distance,0.46403398167804377
DC,PDC,0.4,0.1,trace_distance,0.20245898865370718
DC,PDC,0.4,0.1,fidelity,0.7997919515106682
DC,PDC,0.4,0.1,affinity,0.8939606172136538
DC,PDC,0.4,0.1,wooters_distance,0.4634491363108263
DC,PDC,0.4,0.2,trace_distance,0.20667079883818737
DC,PDC,0.4,0.2,fidelity,0.7956505831051696
DC,PDC,0.4,0.2,affinity,0.8916291312622862
DC,PDC,0.4,0.2,wooters_distance,0.46863063696187574
DC,PDC,0.4,0.30000000000000004,trace_distance,0.21192182261213413
DC,PDC,0.4,0.30000000000000004,fidelity,0.7903919274385967
DC,PDC,0.4,0.30000000000000004,affinity,0.8886624097771917
DC,PDC,0.4,0.30000000000000004,wooters_distance,0.4750945305003605
DC,PDC,0.4,0.4,trace_distance,0.2176853958684122
DC,PDC,0.4,0.4,fidelity,0.7846624879538844
DC,PDC,0.4,0.4,affinity,0.88541018899878
DC,PDC,0.4,0.4,wooters_distance,0.48205888778915384
DC,PDC,0.4,0.5,trace_distance,0.22993143473463634
DC,PDC,0.4,0.5,fidelity,0.7727084915170903
DC,PDC,0.4,0.5,affinity,0.8785651364024964
DC,PDC,0.4,0.5,wooters_distance,0.4964463255330336
DC,PDC,0.4,0.6000000000000001,trace_distance,0.2439811046612034
DC,PDC,0.4,0.6000000000000001,fidelity,0.7589632721607931
DC,PDC,0.4,0.6000000000000001,affinity,0.8706059065129487
DC,PDC,0.4,0.6000000000000001,wooters_distance,0.5125482601717741
DC,PDC,0.4,0.7000000000000001,trace_distance,0.25969544739727346
DC,PDC,0.4,0.7000000000000001,fidelity,0.7441568099752954
DC,PDC,0.4,0.7000000000000001,affinity,0.8618218078658856
DC,PDC,0.4,0.7000000000000001,wooters_distance,0.5294666221950162
DC,PDC,0.4,0.8,trace_distance,0.2848470643893608
DC,PDC,0.4,0.8,fidelity,0.7201869277066367
DC,PDC,0.4,0.8,affinity,0.847412660057919
DC,PDC,0.4,0.8,wooters_distance,0.5562052537019606
DC,PDC,0.4,0.9,trace_distance,0.3232095241631601
DC,PDC,0.4,0.9,fidelity,0.6846849141158005
DC,PDC,0.4,0.9,affinity,0.8252952215476521
DC,PDC,0.4,0.9,wooters_distance,0.5946972418834073
DC,PDC,0.4,1.0,trace_distance,0.41823116990570985
DC,PDC,0.4,1.0,fidelity,0.5983039830190092
DC,PDC,0.4,1.0,affinity,0.7670583623052962
DC,PDC,0.4,1.0,wooters_distance,0.6840103044623098
DC,PDC,0.5,0.0,trace_distance,0.25118229025212874
DC,PDC,0.5,0.0,fidelity,0.7507477166929248
DC,PDC,0.5,0.0,affinity,0.8660761722314004
DC,PDC,0.5,0.0,wooters_distance,0.5224066226035693
DC,PDC,0.5,0.1,trace_distance,0.2528259492988812
DC,PDC,0.5,0.1,fidelity,0.7490906411926535
DC,PDC,0.5,0.1,affinity,0.8651173883328879
DC,PDC,0.5,0.1,wooters_distance,0.5243133684820724
DC,PDC,0.5,0.2,trace_distance,0.25515410660632565
DC,PDC,0.5,0.2,fidelity,0.7466672019356836
DC,PDC,0.5,0.2,affinity,0.8637293566831646
DC,PDC,0.5,0.2,wooters_distance,0.5271152440012257
DC,PDC,0.5,0.30000000000000004,trace_distance,0.259736678698371
DC,PDC,0.5,0.30000000000000004,fidelity,0.7421035487914107
DC,PDC,0.5,0.30000000000000004,affinity,0.8610699373269426
DC,PDC,0.5,0.30000000000000004,wooters_distance,0.5323409298603384
DC,PDC,0.5,0.4,trace_distance,0.26507357956390193
DC,PDC,0.5,0.4,fidelity,0.7368510811632889
DC,PDC,0.5,0.4,affinity,0.857991802248586
DC,PDC,0.5,0.4,wooters_distance,0.5383216851424668
DC,PDC,0.5,0.5,trace_distance,0.273957442070017
DC,PDC,0.5,0.5,fidelity,0.7280800461258042
DC,PDC,0.5,0.5,affinity,0.8528234277223669
DC,PDC,0.5,0.5,wooters_distance,0.548210020150486
DC,PDC,0.5,0.6000000000000001,trace_distance,0.285958618235337
DC,PDC,0.5,0.6000000000000001,fidelity,0.7163388457104231
DC,PDC,0.5,0.6000000000000001,affinity,0.8458246834374465
DC,PDC,0.5,0.6000000000000001,wooters_distance,0.5612675887855177
DC,PDC,0.5,0.7000000000000001,trace_distance,0.2996246503839228
DC,PDC,0.5,0.7000000000000001,fidelity,0.703089174190216
DC,PDC,0.5,0.7000000000000001,affinity,0.8378175040286675
DC,PDC,0.5,0.7000000000000001,wooters_distance,0.5757846925924041
DC,PDC,0.5,0.8,trace_distance,0.3206093064130516
DC,PDC,0.5,0.8,fidelity,0.6830454867341357
DC,PDC,0.5,0.8,affinity,0.8254591538178838
DC,PDC,0.5,0.8,wooters_distance,0.597369495937899
DC,PDC,0.5,0.9,trace_distance,0.34789491540081874
DC,PDC,0.5,0.9,fidelity,0.6575767878229325
DC,PDC,0.5,0.9,affinity,0.8092123279987236
DC,PDC,0.5,0.9,wooters_distance,0.6241714293537187
DC,PDC,0.5,1.0,trace_distance,0.4300091788689569
DC,PDC,0.5,1.0,fidelity,0.5814728305553543
DC,PDC,0.5,1.0,affinity,0.7577988848211479
DC,PDC,0.5,1.0,wooters_distance,0.7022007459873971
DC,PDC,0.6000000000000001,0.0,trace_distance,0.3028595312142089
DC,PDC,0.6000000000000001,0.0,fidelity,0.6986807100931857
DC,PDC,0.6000000000000001,0.0,affinity,0.835480388992738
DC,PDC,0.6000000000000001,0.0,wooters_distance,0.5808383517087798
DC,PDC,0.6000000000000001,0.1,trace_distance,0.3028512671642337
DC,PDC,0.6000000000000001,0.1,fidelity,0.6987778267234439
DC,PDC,0.6000000000000001,0.1,affinity,0.8355239005088736
DC,PDC,0.6000000000000001,0.1,wooters_distance,0.5807357217733538
DC,PDC,0.6000000000000001,0.2,trace_distance,0.30456874172135373
DC,PDC,0.6000000000000001,0.2,fidelity,0.6971221797114898
DC,PDC,0.6000000000000001,0.2,affinity,0.8345211834810167
DC,PDC,0.6000000000000001,0.2,wooters_distance,0.5825466208753404
DC,PDC,0.6000000000000001,0.30000000000000004,trace_distance,0.307902828884667
DC,PDC,0.6000000000000001,0.30000000000000004,fidelity,0.6936681402268369
DC,PDC,0.6000000000000001,0.30000000000000004,affinity,0.832463441424999
DC,PDC,0.6000000000000001,0.30000000000000004,wooters_distance,0.5862947848319537
DC,PDC,0.6000000000000001,0.4,trace_distance,0.3128625763230875
DC,PDC,0.6000000000000001,0.4,fidelity,0.6887088463856882
DC,PDC,0.6000000000000001,0.4,affinity,0.8294756050515733
DC,PDC,0.6000000000000001,0.4,wooters_distance,0.5916754523868083
DC,PDC,0.6000000000000001,0.5,trace_distance,0.3196559570502166
DC,PDC,0.6000000000000001,0.5,fidelity,0.6820246039015115
DC,PDC,0.6000000000000001,0.5,affinity,0.8253941709186051
DC,PDC,0.6000000000000001,0.5,wooters_distance,0.5988525919008851
DC,PDC,0.6000000000000001,0.6000000000000001,trace_distance,0.32769311980068033
DC,PDC,0.6000000000000001,0.6000000000000001,fidelity,0.6741581750493422
DC,PDC,0.6000000000000001,0.6000000000000001,affinity,0.8205515938192808
DC,PDC,0.6000000000000001,0.6000000000000001,wooters_distance,0.6072466904284926
DC,PDC,0.6000000000000001,0.7000000000000001,trace_distance,0.338327919468804
DC,PDC,0.6000000000000001,0.7000000000000001,fidelity,0.6638214185467941
DC,PDC,0.6000000000000001,0.7000000000000001,affinity,0.8141119522546426
DC,PDC,0.6000000000000001,0.7000000000000001,wooters_distance,0.618180863188175
DC,PDC,0.6000000000000001,0.8,trace_distance,0.3561599688347927
DC,PDC,0.6000000000000001,0.8,fidelity,0.6464328800277438
DC,PDC,0.6000000000000001,0.8,affinity,0.8031861020343942
DC,PDC,0.6000000000000001,0.8,wooters_distance,0.6364303696731765
DC,PDC,0.6000000000000001,0.9,trace_distance,0.3788692637189583
DC,PDC,0.6000000000000001,0.9,fidelity,0.6247026135464911
DC,PDC,0.6000000000000001,0.9,affinity,0.7891330043318481
DC,PDC,0.6000000000000001,0.9,wooters_distance,0.6588971340523825
DC,PDC,0.6000000000000001,1.0,trace_distance,0.4413451008902407
DC,PDC,0.6000000000000001,1.0,fidelity,0.5663312388349598
DC,PDC,0.6000000000000001,1.0,affinity,0.7492936262326509
DC,PDC,0.6000000000000001,1.0,wooters_distance,0.7182464714260306
DC,PDC,0.7000000000000001,0.0,trace_distance,0.35155328220257004
DC,PDC,0.7000000000000001,0.0,fidelity,0.6498585492833212
DC,PDC,0.7000000000000001,0.0,affinity,0.8057080318418909
DC,PDC,0.7000000000000001,0.0,wooters_distance,0.6330353213107747
DC,PDC,0.7000000000000001,0.1,trace_distance,0.3519697022538946
DC,PDC,0.7000000000000001,0.1,fidelity,0.6493937966880055
DC,PDC,0.7000000000000001,0.1,affinity,0.8054281152390644
DC,PDC,0.7000000000000001,0.1,wooters_distance,0.633518530115087
DC,PDC,0.7000000000000001,0.2,trace_distance,0.3543062629571559
DC,PDC,0.7000000000000001,0.2,fidelity,0.6470863279592146
DC,PDC,0.7000000000000001,0.2,affinity,0.8039920444012991
DC,PDC,0.7000000000000001,0.2,wooters_distance,0.6359479216191595
DC,PDC,0.7000000000000001,0.30000000000000004,trace_distance,0.3569976890441769
